ad_id,number_of_bathrooms,number_of_bedrooms,number_of_beds,listing_type,number_rented,revenue,latitude,longitude,is_superhost,number_of_reviews,2023_price,2023_predict_price,2024_price,2024_predict_price,2025_price,2025_predict_price,2026_price,2026_predict_price
41856907,3.00,3.00,5.00,Espaço inteiro: apartamento,38,27650.00,-27.13,-48.60,False,5,727.63,742.33,755.35,771.47,785.49,806.06,816.91,834.34
53320899,2.00,3.00,5.00,Espaço inteiro: condomínio,27,27610.00,-27.10,-48.61,False,1,1022.59,1013.01,1061.55,1055.11,1103.91,1092.62,1148.07,1130.15
46896012,2.00,3.00,4.00,Espaço inteiro: apartamento,54,27600.00,-27.13,-48.60,False,2,511.11,517.74,530.58,535.33,551.75,556.03,573.82,580.68
747111093441290505,2.00,3.00,4.00,Espaço inteiro: apartamento,17,27600.00,-27.10,-48.62,False,0,1623.53,1389.78,1685.39,1447.48,1752.63,1511.16,1822.74,1573.78
41595813,2.00,3.00,4.00,Espaço inteiro: condomínio,33,27592.00,-27.13,-48.60,False,5,836.12,867.99,867.98,908.50,902.61,937.77,938.71,979.01
759376490684055561,2.00,3.00,3.00,Espaço inteiro: apartamento,63,27500.00,-27.15,-48.57,False,0,436.51,448.37,453.14,467.62,471.22,486.00,490.07,504.89
719582128381300195,3.00,4.00,7.00,Espaço inteiro: apartamento,26,27500.00,-27.12,-48.61,False,0,1057.69,1087.81,1097.99,1135.68,1141.80,1177.12,1187.47,1235.15
618943952389206201,2.00,2.00,5.00,Espaço inteiro: apartamento,84,27480.00,-27.14,-48.59,False,2,327.14,342.57,339.61,358.84,353.16,373.44,367.28,386.92
23523034,2.00,3.00,3.00,Espaço inteiro: apartamento,52,27330.00,-27.13,-48.60,False,0,525.58,524.04,545.60,544.87,567.37,564.42,590.07,590.26
46511413,2.00,3.00,3.00,Espaço inteiro: apartamento,46,27270.00,-27.14,-48.59,True,9,592.83,609.78,615.41,633.14,639.97,659.00,665.57,680.87
51742599,3.00,4.00,4.00,Espaço inteiro: apartamento,25,27240.00,-27.14,-48.60,False,1,1089.60,1074.98,1131.11,1115.78,1176.25,1160.43,1223.30,1211.63
53143021,3.00,2.00,0.00,Espaço inteiro: apartamento,48,27200.00,-27.13,-48.60,False,2,566.67,622.21,588.26,635.84,611.73,661.21,636.20,699.61
42832318,3.00,3.00,5.00,Espaço inteiro: casa,42,27142.00,-27.12,-48.61,False,4,646.24,672.61,670.86,692.43,697.63,725.67,725.53,749.25
53340772,2.00,3.00,5.00,Espaço inteiro: apartamento,51,27050.00,-27.13,-48.60,False,2,530.39,527.55,550.60,547.83,572.57,569.44,595.47,591.32
45910811,6.00,4.00,7.00,Espaço inteiro: condomínio,10,27000.00,-27.10,-48.61,False,0,2700.00,2450.89,2802.87,2556.74,2914.70,2670.13,3031.29,2768.04
48080102,2.00,3.00,3.00,Espaço inteiro: apartamento,40,26950.00,-27.14,-48.60,False,4,673.75,665.68,699.42,695.31,727.33,720.13,756.42,751.33
560128678283668498,4.00,3.00,3.00,Espaço inteiro: apartamento,77,26950.00,-27.13,-48.61,False,2,350.00,464.63,363.34,487.70,377.83,481.08,392.95,509.11
38730549,3.00,3.00,3.00,Espaço inteiro: apartamento,28,26946.00,-27.13,-48.61,True,18,962.36,954.25,999.02,994.47,1038.88,1029.99,1080.44,1084.46
42003334,2.00,3.00,5.00,Espaço inteiro: apartamento,38,26850.00,-27.13,-48.60,True,14,706.58,685.75,733.50,716.36,762.77,746.60,793.28,772.82
21324331,1.00,2.00,2.00,Espaço inteiro: apartamento,271,26829.00,-27.13,-48.60,True,106,99.00,103.65,102.77,107.69,106.87,111.53,111.15,116.28
38645838,2.00,2.00,3.00,Espaço inteiro: condomínio,89,26700.00,-27.10,-48.62,False,7,300.00,316.77,311.43,329.19,323.86,340.13,336.81,352.53
745632820094188215,3.00,3.00,3.00,Espaço inteiro: apartamento,32,26700.00,-27.13,-48.61,False,0,834.38,864.43,866.16,894.60,900.72,928.33,936.75,967.94
39600601,3.00,3.00,6.00,Espaço inteiro: apartamento,29,26500.00,-27.13,-48.60,True,1,913.79,913.26,948.61,949.46,986.46,996.91,1025.92,1035.21
53498029,1.00,2.00,5.00,Espaço inteiro: apartamento,36,26500.00,-27.13,-48.59,False,2,736.11,716.61,764.16,748.04,794.65,776.59,826.43,797.14
22421606,1.00,2.00,8.00,Espaço inteiro: casa,47,26484.00,-27.12,-48.61,False,15,563.49,568.51,584.96,591.08,608.30,612.75,632.63,639.04
53341411,2.00,3.00,4.00,Espaço inteiro: apartamento,48,26360.00,-27.13,-48.60,False,0,549.17,562.19,570.09,581.32,592.84,606.00,616.55,627.97
46371848,1.00,2.00,2.00,Espaço inteiro: apartamento,43,26300.00,-27.09,-48.61,False,3,611.63,635.05,634.93,659.12,660.26,685.55,686.68,716.86
580407424598756855,2.00,3.00,3.00,Espaço inteiro: condomínio,53,26230.00,-27.13,-48.60,False,0,494.91,495.33,513.76,514.44,534.26,535.83,555.63,556.40
9784227,2.00,2.00,4.00,Espaço inteiro: apartamento,59,26150.00,-27.14,-48.59,False,20,443.22,454.50,460.11,474.12,478.47,487.09,497.60,509.40
31971999,3.00,3.00,3.00,Espaço inteiro: apartamento,44,26050.00,-27.15,-48.58,False,1,592.05,625.65,614.60,647.24,639.13,681.10,664.69,705.38
725923160711616741,3.00,3.00,3.00,Espaço inteiro: condomínio,22,26040.00,-27.14,-48.59,False,0,1183.64,1131.14,1228.73,1184.21,1277.76,1244.02,1328.87,1282.00
16719441,1.00,3.00,7.00,Espaço inteiro: casa,128,25900.00,-27.09,-48.61,False,0,202.34,221.04,210.05,230.94,218.43,241.13,227.17,247.22
30785010,2.00,2.00,2.00,Espaço inteiro: apartamento,48,25900.00,-27.14,-48.60,False,28,539.58,537.60,560.14,558.48,582.49,579.99,605.79,600.36
559902123122561436,2.00,2.00,6.00,Espaço inteiro: apartamento,65,25800.00,-27.10,-48.62,False,1,396.92,408.02,412.05,421.26,428.49,439.12,445.63,456.38
52881554,2.00,2.00,4.00,Espaço inteiro: apartamento,56,25730.00,-27.14,-48.59,False,6,459.46,464.60,476.97,479.51,496.00,502.15,515.84,523.19
32020999,2.00,3.00,4.00,Espaço inteiro: apartamento,57,25650.00,-27.10,-48.62,False,1,450.00,454.77,467.14,473.17,485.78,494.81,505.22,511.94
738567854744760744,2.00,3.00,3.00,Espaço inteiro: apartamento,37,25300.00,-27.13,-48.60,False,0,683.78,682.57,709.84,706.43,738.16,734.35,767.68,765.64
39810645,2.00,3.00,4.00,Espaço inteiro: apartamento,29,25300.00,-27.13,-48.60,False,1,872.41,864.67,905.65,896.81,941.79,934.82,979.46,971.31
52266549,2.00,3.00,5.00,Espaço inteiro: apartamento,30,25300.00,-27.11,-48.61,False,6,843.33,830.66,875.46,859.87,910.40,897.20,946.81,929.22
769406633936317022,1.00,1.00,1.00,Quarto inteiro em apartamento,278,25298.00,-27.13,-48.61,False,0,91.00,95.49,94.47,99.23,98.24,103.02,102.17,107.16
46373703,1.00,3.00,5.00,Espaço inteiro: casa,42,25200.00,-27.13,-48.60,True,7,600.00,611.22,622.86,632.99,647.71,660.53,673.62,685.26
15632254,3.00,3.00,7.00,Espaço inteiro: condomínio,42,25200.00,-27.11,-48.61,False,7,600.00,642.13,622.86,671.19,647.71,695.68,673.62,713.42
699403988780642696,2.00,3.00,3.00,Espaço inteiro: apartamento,26,25200.00,-27.14,-48.59,False,0,969.23,935.54,1006.16,970.15,1046.30,1009.26,1088.16,1046.01
51822238,2.00,3.00,3.00,Espaço inteiro: apartamento,36,25200.00,-27.14,-48.59,False,1,700.00,701.30,726.67,724.87,755.66,758.99,785.89,784.72
16527828,3.00,4.00,4.00,Espaço inteiro: apartamento,27,25120.00,-27.12,-48.61,False,12,930.37,963.97,965.82,994.48,1004.35,1047.55,1044.53,1082.17
16028904,2.00,3.00,3.00,Espaço inteiro: apartamento,30,25070.00,-27.13,-48.60,False,2,835.67,825.91,867.51,857.33,902.12,888.20,938.20,924.97
630326155301078742,2.00,2.00,3.00,Espaço inteiro: apartamento,127,25050.00,-27.13,-48.60,False,3,197.24,213.73,204.76,216.74,212.93,226.71,221.45,235.66
42704327,3.00,3.00,5.00,Espaço inteiro: apartamento,18,25000.00,-27.10,-48.61,True,3,1388.89,1369.78,1441.81,1430.12,1499.33,1471.48,1559.31,1541.96
10703351,2.00,3.00,4.00,Espaço inteiro: apartamento,44,24920.00,-27.15,-48.57,False,26,566.36,571.73,587.94,594.30,611.40,620.09,635.86,641.53
12916558,2.00,2.00,3.00,Espaço inteiro: apartamento,107,24890.00,-27.13,-48.60,False,91,232.62,244.88,241.48,254.95,251.11,262.06,261.16,272.87
16661542,1.00,3.00,4.00,Espaço inteiro: casa,44,24834.00,-27.12,-48.61,False,7,564.41,571.46,585.91,592.64,609.29,616.07,633.66,641.29
21077682,3.00,4.00,8.00,Espaço inteiro: apartamento,27,24740.00,-27.14,-48.59,True,18,916.30,942.35,951.21,982.58,989.16,1022.36,1028.73,1068.44
762206976417884246,2.00,3.00,6.00,Espaço inteiro: apartamento,24,24700.00,-27.15,-48.57,True,0,1029.17,984.84,1068.38,1021.11,1111.01,1067.84,1155.45,1099.56
764376917677304019,3.00,3.00,5.00,Espaço inteiro: apartamento,16,24674.00,-27.11,-48.61,False,0,1542.12,1479.79,1600.88,1542.24,1664.76,1603.86,1731.35,1663.74
42445638,2.00,2.00,2.00,Espaço inteiro: apartamento,59,24650.00,-27.13,-48.61,False,2,417.80,414.01,433.71,430.62,451.02,447.83,469.06,466.35
667324814851452653,3.00,3.00,3.00,Espaço inteiro: apartamento,24,24570.00,-27.14,-48.59,False,0,1023.75,1024.86,1062.75,1070.74,1105.16,1109.94,1149.37,1155.07
22764830,2.00,2.00,2.00,Espaço inteiro: apartamento,58,24497.00,-27.13,-48.60,False,31,422.36,421.94,438.45,438.20,455.95,456.56,474.19,475.34
757492328408967729,1.00,1.00,2.00,Quarto inteiro em apartamento,92,24448.00,-27.11,-48.62,False,0,265.74,268.81,275.86,280.78,286.87,288.07,298.35,297.00
42709234,3.00,3.00,5.00,Espaço inteiro: apartamento,71,24342.00,-27.10,-48.62,True,11,342.85,434.76,355.91,459.92,370.11,473.20,384.91,486.14
47052262,2.00,2.00,5.00,Espaço inteiro: apartamento,46,24320.00,-27.10,-48.61,True,7,528.70,545.03,548.84,565.66,570.74,585.92,593.57,619.34
53592128,3.00,3.00,5.00,Espaço inteiro: apartamento,27,24280.00,-27.13,-48.60,False,1,899.26,933.68,933.52,969.81,970.77,1010.96,1009.60,1051.33
51507847,2.00,3.00,4.00,Espaço inteiro: apartamento,37,24200.00,-27.13,-48.61,False,1,654.05,646.15,678.97,666.94,706.06,695.14,734.31,725.06
11508986,1.00,2.00,3.00,Espaço inteiro: casa,65,24185.00,-27.10,-48.62,False,10,372.08,374.89,386.25,388.18,401.66,404.80,417.73,422.83
28739877,4.00,4.00,5.00,Espaço inteiro: apartamento,18,24050.00,-27.13,-48.60,False,1,1336.11,1396.12,1387.02,1459.47,1442.36,1505.57,1500.05,1574.58
54004838,1.00,2.00,3.00,Espaço inteiro: apartamento,97,24016.00,-27.09,-48.61,False,2,247.59,252.76,257.02,263.18,267.28,271.52,277.97,281.74
32965564,2.00,3.00,4.00,Espaço inteiro: apartamento,50,24000.00,-27.10,-48.61,False,5,480.00,479.68,498.29,495.64,518.17,513.91,538.90,535.78
46657202,5.00,4.00,5.00,Espaço inteiro: apartamento,15,24000.00,-27.13,-48.60,False,0,1600.00,1636.75,1660.96,1692.17,1727.23,1761.68,1796.32,1844.10
53091689,1.00,2.00,2.00,Espaço inteiro: apartamento,34,23950.00,-27.12,-48.61,False,5,704.41,696.36,731.25,729.02,760.43,753.38,790.84,780.31
755203594181306367,4.00,4.00,6.00,Espaço inteiro: apartamento,16,23900.00,-27.12,-48.61,False,1,1493.75,1533.20,1550.66,1585.36,1612.53,1654.51,1677.03,1715.59
15732070,3.00,3.00,4.00,Espaço inteiro: apartamento,34,23820.00,-27.14,-48.59,True,36,700.59,744.45,727.28,772.16,756.30,810.65,786.55,842.80
562817330444987732,2.00,3.00,3.00,Espaço inteiro: apartamento,34,23800.00,-27.13,-48.60,False,0,700.00,700.18,726.67,723.54,755.66,750.34,785.89,781.54
48466066,2.00,3.00,4.00,Espaço inteiro: apartamento,31,23750.00,-27.15,-48.57,False,0,766.13,754.24,795.32,781.88,827.05,808.99,860.13,844.60
53778044,2.00,2.00,2.00,Espaço inteiro: apartamento,75,23740.00,-27.12,-48.61,True,0,316.53,329.58,328.59,341.96,341.70,358.03,355.37,372.40
743224710628329962,2.00,3.00,3.00,Espaço inteiro: apartamento,45,23710.00,-27.14,-48.60,False,0,526.89,539.63,546.96,559.65,568.79,585.51,591.54,604.23
53750030,2.00,3.00,3.00,Espaço inteiro: condomínio,28,23670.00,-27.13,-48.61,False,1,845.36,829.04,877.57,858.78,912.58,897.08,949.08,934.65
31945494,2.00,3.00,4.00,Espaço inteiro: apartamento,59,23620.00,-27.13,-48.60,False,18,400.34,399.82,415.59,414.08,432.17,434.53,449.46,448.97
41742885,4.00,3.00,3.00,Espaço inteiro: apartamento,20,23600.00,-27.13,-48.61,False,2,1180.00,1144.85,1224.96,1192.50,1273.83,1228.83,1324.79,1289.08
557867403241922176,1.00,2.00,6.00,Espaço inteiro: apartamento,66,23500.00,-27.09,-48.62,False,2,356.06,359.52,369.63,374.60,384.37,388.71,399.75,403.54
743445498136720362,2.00,2.00,3.00,Espaço inteiro: apartamento,47,23500.00,-27.12,-48.61,False,0,500.00,532.86,519.05,556.14,539.76,577.62,561.35,592.54
10939638,1.00,2.00,2.00,Espaço inteiro: apartamento,64,23480.00,-27.10,-48.61,False,34,366.88,369.58,380.85,383.71,396.05,398.13,411.89,414.17
52025452,2.00,3.00,4.00,Espaço inteiro: apartamento,41,23430.00,-27.13,-48.60,False,10,571.46,570.04,593.24,591.08,616.91,616.21,641.58,640.53
553405333961155501,4.00,3.00,3.00,Espaço inteiro: apartamento,30,23410.00,-27.13,-48.61,False,0,780.33,858.90,810.06,888.39,842.39,929.99,876.08,959.59
23443863,3.00,4.00,7.00,Espaço inteiro: apartamento,18,23400.00,-27.12,-48.61,False,0,1300.00,1329.61,1349.53,1374.81,1403.38,1445.43,1459.51,1485.83
730437501239201082,2.00,3.00,6.00,Espaço inteiro: apartamento,42,23355.00,-27.13,-48.60,False,0,556.07,553.81,577.26,574.97,600.29,599.73,624.30,621.32
41141790,2.00,3.00,7.00,Espaço inteiro: apartamento,59,23305.00,-27.13,-48.60,False,7,395.00,397.44,410.05,411.96,426.41,429.75,443.47,446.10
708045427082372124,2.00,2.00,3.00,Espaço inteiro: apartamento,23,23250.00,-27.09,-48.61,False,0,1010.87,970.54,1049.38,1010.27,1091.25,1049.01,1134.90,1087.91
51539313,3.00,3.00,3.00,Espaço inteiro: apartamento,41,23200.00,-27.14,-48.59,True,41,565.85,607.20,587.41,633.02,610.85,661.57,635.28,687.98
53492737,2.00,3.00,3.00,Espaço inteiro: apartamento,51,23190.00,-27.10,-48.62,False,0,454.71,449.28,472.03,462.92,490.86,483.09,510.50,502.07
49527447,2.00,2.00,3.00,Espaço inteiro: apartamento,52,23150.00,-27.15,-48.57,True,11,445.19,437.35,462.15,452.09,480.59,473.38,499.82,490.60
599756978798369187,1.00,1.00,2.00,Espaço inteiro: apartamento,67,23060.00,-27.10,-48.62,False,2,344.18,350.13,357.29,362.85,371.55,377.34,386.41,392.31
618590759205763607,2.00,3.00,3.00,Espaço inteiro: apartamento,43,22850.00,-27.13,-48.60,False,0,531.40,535.46,551.64,554.43,573.65,577.32,596.60,601.48
664548804294917336,3.00,3.00,4.00,Espaço inteiro: apartamento,20,22750.00,-27.13,-48.60,False,0,1137.50,1122.69,1180.84,1172.73,1227.95,1219.49,1277.07,1262.02
41586617,2.00,3.00,3.00,Espaço inteiro: apartamento,59,22500.00,-27.10,-48.62,False,1,381.36,378.81,395.89,395.87,411.68,411.55,428.15,427.51
45650077,2.00,2.00,2.00,Espaço inteiro: apartamento,95,22410.00,-27.13,-48.60,False,34,235.89,240.71,244.88,248.58,254.65,257.33,264.84,268.52
42297688,2.00,3.00,8.00,Espaço inteiro: apartamento,29,22050.00,-27.14,-48.60,False,2,760.34,790.37,789.31,823.79,820.81,853.45,853.64,887.09
46313632,3.00,3.00,3.00,Espaço inteiro: apartamento,22,22000.00,-27.13,-48.60,False,0,1000.00,1004.65,1038.10,1041.51,1079.52,1077.90,1122.70,1127.26
739006815344684109,2.00,2.00,1.00,Espaço inteiro: apartamento,22,21978.00,-27.13,-48.60,False,0,999.00,938.54,1037.06,966.64,1078.44,1009.49,1121.58,1052.88
30910938,2.00,2.00,3.00,Espaço inteiro: apartamento,45,21870.00,-27.13,-48.60,True,29,486.00,501.31,504.52,521.49,524.65,541.70,545.63,564.79
47819780,2.00,2.00,2.00,Espaço inteiro: apartamento,124,21840.00,-27.12,-48.61,False,4,176.13,191.53,182.84,197.85,190.13,206.88,197.74,215.19
53740866,2.00,2.00,4.00,Espaço inteiro: casa,90,21800.00,-27.08,-48.62,False,1,242.22,247.09,251.45,257.77,261.48,263.75,271.94,273.22
48129047,2.00,3.00,5.00,Espaço inteiro: apartamento,41,21750.00,-27.13,-48.61,False,0,530.49,542.58,550.70,561.35,572.67,586.01,595.58,608.88
40112253,3.00,3.00,6.00,Espaço inteiro: condomínio,31,21750.00,-27.12,-48.61,True,14,701.61,757.84,728.34,782.06,757.41,816.93,787.70,849.33
31116044,1.00,3.00,7.00,Espaço inteiro: casa,39,21734.00,-27.12,-48.61,False,3,557.28,565.18,578.51,584.44,601.60,609.68,625.66,632.80
46719903,2.00,3.00,3.00,Espaço inteiro: apartamento,38,21700.00,-27.13,-48.60,False,7,571.05,579.07,592.81,600.58,616.46,629.24,641.12,652.45
53113087,2.00,3.00,3.00,Espaço inteiro: condomínio,35,21520.00,-27.13,-48.60,False,5,614.86,620.15,638.28,646.04,663.75,669.69,690.30,694.70
16105751,2.00,2.00,6.00,Espaço inteiro: apartamento,72,21511.00,-27.10,-48.62,True,87,298.76,308.05,310.15,319.56,322.52,333.44,335.42,344.27
32371924,2.00,3.00,5.00,Espaço inteiro: apartamento,21,21450.00,-27.11,-48.61,True,14,1021.43,971.40,1060.35,1001.55,1102.65,1039.65,1146.76,1085.46
764998918078366625,1.00,1.00,1.00,Espaço inteiro: apartamento,33,21450.00,-27.13,-48.60,False,0,650.00,653.71,674.76,672.68,701.69,702.75,729.76,725.01
46116173,2.00,2.00,3.00,Espaço inteiro: apartamento,63,21450.00,-27.14,-48.59,True,19,340.48,340.46,353.45,353.73,367.55,367.49,382.25,383.13
708889911065031410,3.00,4.00,5.00,Espaço inteiro: apartamento,10,21400.00,-27.13,-48.60,False,0,2140.00,1931.92,2221.53,1954.20,2310.17,2056.14,2402.58,2135.72
763817132983815438,5.00,5.00,5.00,Espaço inteiro: apartamento,12,21360.00,-27.13,-48.60,False,0,1780.00,1735.31,1847.82,1801.48,1921.55,1868.94,1998.41,1978.07
38957661,3.00,3.00,3.00,Espaço inteiro: apartamento,25,21360.00,-27.13,-48.60,False,14,854.40,872.25,886.95,905.23,922.34,942.54,959.24,977.45
31103520,4.00,4.00,8.00,Espaço inteiro: apartamento,12,21330.00,-27.13,-48.60,False,0,1777.50,1679.04,1845.22,1735.65,1918.85,1807.63,1995.60,1895.14
53916555,1.00,2.00,4.00,Espaço inteiro: casa,150,21278.00,-27.15,-48.60,False,6,141.85,163.90,147.26,169.53,153.13,176.15,159.26,182.95
47274661,1.00,2.00,4.00,Espaço inteiro: apartamento,70,21270.00,-27.15,-48.59,False,9,303.86,305.74,315.43,316.03,328.02,330.87,341.14,342.00
42219953,2.00,2.00,2.00,Espaço inteiro: apartamento,41,21250.00,-27.13,-48.60,False,4,518.29,518.17,538.04,537.53,559.51,559.56,581.89,582.42
16433733,2.00,3.00,3.00,Espaço inteiro: apartamento,53,21200.00,-27.14,-48.60,False,3,400.00,399.08,415.24,413.78,431.81,430.29,449.08,448.15
40576710,2.00,4.00,8.00,Espaço inteiro: casa,27,21200.00,-27.12,-48.61,False,5,785.19,796.39,815.10,831.25,847.62,865.11,881.53,897.19
41109678,2.00,2.00,4.00,Espaço inteiro: apartamento,53,21150.00,-27.12,-48.61,False,3,399.06,398.61,414.26,413.13,430.79,428.82,448.02,449.10
733943236967205757,2.00,3.00,4.00,Espaço inteiro: apartamento,28,21100.00,-27.12,-48.61,False,0,753.57,798.31,782.28,824.37,813.50,861.94,846.04,896.20
53492577,2.00,3.00,3.00,Espaço inteiro: apartamento,34,20980.00,-27.13,-48.60,False,2,617.06,622.16,640.57,644.52,666.13,668.50,692.77,697.70
26839303,2.00,2.00,8.00,Espaço inteiro: apartamento,32,20900.00,-27.14,-48.60,True,12,653.12,636.30,678.01,659.90,705.06,685.97,733.26,715.48
21621339,2.00,2.00,3.00,Espaço inteiro: apartamento,46,20880.00,-27.12,-48.61,True,12,453.91,463.00,471.21,483.09,490.01,501.57,509.61,522.17
47847374,1.00,2.00,5.00,Espaço inteiro: apartamento,51,20845.00,-27.13,-48.60,True,16,408.73,403.37,424.30,418.22,441.23,433.72,458.88,453.69
21091876,2.00,3.00,3.00,Espaço inteiro: apartamento,32,20800.00,-27.12,-48.61,False,6,650.00,655.91,674.76,679.57,701.69,705.49,729.76,733.07
15596961,2.00,3.00,3.00,Espaço inteiro: apartamento,26,20800.00,-27.13,-48.60,False,1,800.00,810.25,830.48,841.81,863.62,876.32,898.16,911.60
47402735,2.00,2.00,5.00,Espaço inteiro: apartamento,40,20779.00,-27.10,-48.61,True,2,519.48,518.02,539.27,537.71,560.78,560.47,583.22,583.93
38210188,2.00,2.00,2.00,Espaço inteiro: apartamento,43,20750.00,-27.10,-48.62,False,23,482.56,484.18,500.94,501.81,520.93,521.15,541.77,543.78
46036384,2.00,2.00,3.00,Espaço inteiro: apartamento,48,20750.00,-27.12,-48.61,True,23,432.29,435.60,448.76,453.23,466.67,473.23,485.33,490.29
47815499,2.00,2.00,2.00,Espaço inteiro: apartamento,47,20750.00,-27.13,-48.60,False,0,441.49,451.24,458.31,473.03,476.60,488.14,495.66,508.38
54367133,2.00,3.00,4.00,Espaço inteiro: apartamento,63,20736.00,-27.13,-48.60,False,0,329.14,336.02,341.68,348.85,355.32,360.84,369.53,376.53
49241635,2.00,2.00,2.00,Espaço inteiro: apartamento,40,20725.00,-27.13,-48.60,True,2,518.12,515.39,537.87,537.81,559.33,557.01,581.70,579.31
20286152,2.00,2.00,2.00,Espaço inteiro: apartamento,55,20700.00,-27.13,-48.61,False,107,376.36,381.02,390.70,395.27,406.29,409.84,422.54,425.11
46288390,2.00,2.00,2.00,Espaço inteiro: apartamento,33,20700.00,-27.14,-48.59,False,5,627.27,622.54,651.17,642.50,677.15,669.20,704.24,700.21
739663897909156017,2.00,2.00,4.00,Espaço inteiro: condomínio,39,20700.00,-27.13,-48.60,False,0,530.77,535.95,550.99,555.74,572.98,574.27,595.90,601.08
53807119,3.00,3.00,3.00,Espaço inteiro: apartamento,15,20670.00,-27.14,-48.59,False,0,1378.00,1347.59,1430.50,1395.05,1487.58,1457.73,1547.08,1519.21
45911573,3.00,3.00,3.00,Espaço inteiro: apartamento,23,20650.00,-27.13,-48.60,False,4,897.83,908.86,932.03,948.57,969.22,977.94,1007.99,1015.14
734169053874890548,2.00,3.00,3.00,Espaço inteiro: apartamento,53,20630.00,-27.12,-48.61,False,1,389.25,388.85,404.08,404.63,420.20,421.36,437.01,439.44
